row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,b4.mzML Peak area,b2.mzML Peak area,b3.mzML Peak area,MBCe0151.mzML Peak area,MBCe0152.mzML Peak area,b1.mzML Peak area,MBCe0148.mzML Peak area,MBCe0149.mzML Peak area,MBCe0175.mzML Peak area,MBCe0155.mzML Peak area,MBCe0166.mzML Peak area,MBCe0156.mzML Peak area,MBCe0150.mzML Peak area,MBCe0157.mzML Peak area,MBCe0154.mzML Peak area,MBCe0164.mzML Peak area,MBCe0174.mzML Peak area,MBCe0171.mzML Peak area,MBCe0168.mzML Peak area,MBCe0173.mzML Peak area,MBCe0167.mzML Peak area,MBCe0169.mzML Peak area,MBCe0159.mzML Peak area,MBCe0158.mzML Peak area,MBCe0181.mzML Peak area,MBCe0172.mzML Peak area,MBCe0178.mzML Peak area,MBCe0197.mzML Peak area,MBCe0162.mzML Peak area,MBCe0163.mzML Peak area,MBCe0165.mzML Peak area,MBCe0177.mzML Peak area,MBCe0198.mzML Peak area,MBCe0183.mzML Peak area,MBCe0185.mzML Peak area,MBCe0182.mzML Peak area,MBCe0184.mzML Peak area,MBCe0186.mzML Peak area,MBCe0195.mzML Peak area,MBCe0176.mzML Peak area,MBCe0208.mzML Peak area,MBCe0194.mzML Peak area,MBCe0202.mzML Peak area,MBCe0193.mzML Peak area,MBCe0211.mzML Peak area,MBCe0205.mzML Peak area,MBCe0180.mzML Peak area,MBCe0192.mzML Peak area,MBCe0216.mzML Peak area,MBCe0212.mzML Peak area,MBCe0207.mzML Peak area,MBCe0191.mzML Peak area,MBCe0206.mzML Peak area,MBCe0204.mzML Peak area,MBCe0196.mzML Peak area,MBCe0199.mzML Peak area,MBCe0221.mzML Peak area,MBCe0218.mzML Peak area,MBCe0215.mzML Peak area,MBCe0203.mzML Peak area,MBCe0209.mzML Peak area,MBCe0217.mzML Peak area,MBCe0200.mzML Peak area,MBCe0220.mzML Peak area,MBCe0230.mzML Peak area,preblank.mzML Peak area,MBCe0227.mzML Peak area,MBCe0224.mzML Peak area,MBCe0222.mzML Peak area,MBCe0223.mzML Peak area,MBCe0214.mzML Peak area,MBCe0213.mzML Peak area,MBCe0229.mzML Peak area,MBCe0232.mzML Peak area,MBCe0225.mzML Peak area,MBCe0228.mzML Peak area,MBCe0226.mzML Peak area,MBCe0219.mzML Peak area,MBCe0201.mzML Peak area,MBCe0210.mzML Peak area,MBCe0233.mzML Peak area,MBCe0235.mzML Peak area,MBCe0237.mzML Peak area,MBCe0236.mzML Peak area,MBCe0231.mzML Peak area,MBCe0234.mzML Peak area,
2121,582.8603496929939,6.1947308,,,,,,,,,,,0,0,0,0,0,0,1292.2954,0,0,1475.4537,0,0,0,0,1387.1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.3356,0,0,0,1308.9705,0,0,1466.1543,0,0,0,1550.811,0,0,0,0,0,1511.0049,0,1368.4258,0,1166.7062,0,0,0,0,1460.3191,0,0,0,0,0,0,0,0,1548.0222,1769.8057,0,0,1587.9221,0,0,1374.2804,1071.6443,0,0,1085.0066,0,0,0,0,
7004,583.2319231183043,9.800125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.2186,0,0,0,0,0,0,0,0,0,0,1131.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3671,583.2556348449237,7.7331,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431.2081,0,0,0,0,0,0,0,
975,585.2883336948047,3.0015833,,,,80,11,[M+Ca-H]+,,3,971;976;975,546.3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,
2617,590.3227306231588,6.925531,,,,30,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994.923,0,6421.563,0,0,0,0,0,1946.9501,2608.9507,0,6054.3667,21850.201,0,2617.485,0,14124.296,0,0,3936.9,0,0,0,0,1159.3181,2515.7383,8681.579,0,8696.507,1226.3047,0,1596.2484,2544.2952,0,2672.1997,2007.9874,11850.271,0,0,2752.3982,4012.653,9456.725,0,
2734,592.3382313640745,7.072583,,,,30,36,[M+Na]+,,2,2736;2734,569.3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.6328,0,0,0,1099.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8571,593.4760122318017,10.501695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085.8883,0,0,1156.4156,0,0,0,2524.4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.0469,0,0,0,0,0,0,1238.3713,0,0,0,1491.5968,0,0,5124.1543,0,0,0,0,2662.595,0,2988.7107,0,0,1562.9998,3440.5195,6130.1816,0,2326.411,1743.1622,4875.838,1006.51105,2702.4126,5706.457,4742.3,0,0,1429.3636,7332.202,9249.94,5506.0693,6986.584,5709.5713,0,
7453,595.4550932972911,9.980888,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1508.0638,0,0,1191.7645,0,0,0,0,0,0,0,1242.2607,1032.3362,0,0,1638.7902,0,0,0,0,0,0,0,0,0,1111.1338,0,0,0,1054.2076,0,0,2677.5117,0,0,1438.6593,0,0,0,1304.8641,0,0,0,1158.025,0,0,2471.9048,1457.4904,0,1034.8855,0,2262.4482,0,1087.8657,0,0,0,1200.4723,1647.1274,1979.034,0,0,1265.0552,0,1523.4849,0,1134.1373,0,0,0,1715.3289,2408.7842,0,1351.45,0,0,
8565,595.4914868474613,10.352495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025.4932,1485.4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440.8483,0,0,0,0,0,0,1731.94,0,0,0,0,0,0,1868.3756,0,0,1114.2089,0,0,1610.2927,0,0,2568.2712,0,0,2224.5093,2289.971,0,0,0,2380.837,3331.9326,2824.0193,2299.4478,1634.3074,0,
4112,597.2718611447959,8.472783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3367.951,4132.8857,0,0,0,0,0,0,
3392,599.4580218494093,7.46505,,,,15,42,[2M+H]+,,2,3390;3392,299.2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8605,601.4923952153287,10.552289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.262,0,0,0,0,0,0,0,2021.6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758.6475,0,0,0,0,0,0,0,0,
8174,605.5121357853424,10.351809,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439.5623,1293.6034,0,0,0,0,0,1140.7648,1601.9891,0,0,0,0,1215.0132,1211.9368,1225.2823,1059.6274,0,
1238,606.3868114234011,3.8198667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.3297,0,0,0,0,0,0,0,0,0,0,0,0,
4914,609.2717603988073,9.101968,,,,111,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166.6228,0,0,0,0,0,0,
3379,609.3631075539819,7.4607334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1757.3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7593,609.4710007785776,10.250193,,,,,,,,,,,0,0,0,0,0,0,1090.6833,0,0,1059.3739,1965.3765,0,1365.7316,2045.5502,1197.1968,2175.7585,0,2144.9583,1952.127,1979.1016,2669.013,3112.9387,1294.2327,1955.0724,2130.13,3928.3928,2486.9194,0,1360.3344,0,1570.3564,1464.1335,1063.9478,1930.4877,0,2662.3752,1129.1703,0,0,1795.1351,0,0,0,0,0,0,1247.5874,0,0,0,0,0,0,0,0,0,1120.3207,1374.3015,0,0,0,1034.7258,0,0,0,0,0,1211.4459,1427.4757,1228.1608,0,0,0,0,0,1276.8088,0,0,0,0,1999.848,2016.8546,1271.9286,1379.4783,0,0,
7023,609.5438331819186,9.82615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.4216,0,0,0,0,
8509,610.1854024525122,10.48885,,,,82,84,[M+NH4]+,,2,8535;8509,592.1514,0,0,0,0,0,0,0,0,0,0,0,2145.3354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4878,611.2872433729987,9.159516,,,,123,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497.0776,3311.6248,0,0,0,0,0,0,
4821,612.2906204896635,9.1595,,,,123,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168.4039,0,0,0,0,0,0,
1012,613.341863131641,3.1032634,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.5007,0,0,0,0,0,0,0,17823.377,0,0,0,0,0,0,0,4503.812,0,0,2242.7842,1361.9789,0,
2987,613.4917829932522,7.218277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1133.2974,0,1120.6726,0,1091.6266,0,0,0,0,0,1319.617,0,0,0,0,0,1438.2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8535,615.140471146985,10.48885,,,,82,84,[M+Na]+,,2,8535;8509,592.1514,0,0,0,0,0,0,0,0,0,0,0,1402.3584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7499,616.5309343045031,10.095449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.1696,0,0,
6247,617.1197096842126,9.69635,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366.432,0,0,0,0,0,0,
3199,619.2289251097114,7.3430166,,,,57,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2672.9382,0,0,0,0,0,0,
4449,620.2907082256514,8.8719,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.3848,0,0,0,0,0,0,
4491,621.3920888018706,9.189636,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.3046,2476.8574,1265.3197,0,0,0,1448.1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.9795,0,0,0,0,0,0,
4277,621.3918611684106,8.6797495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216.5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4661,622.3061141146361,8.967767,,,,51,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074.6067,0,0,0,0,0,0,
8889,622.4295702662598,10.67405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6284,623.2867359832275,9.715533,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.6099,0,0,0,0,0,0,
5153,624.4840877096677,9.255366,,,,41,48,[M+H]+,,2,5137;5153,623.4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641.266,0,0,0,0,0,0,
1740,627.483927245542,5.306539,,,,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264.4778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026.895,3240.1536,0,0,0,0,0,0,
8749,627.5076654757515,10.62775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.2384,0,0,0,0,0,0,0,0,
6422,628.5152561975153,9.7877,,,,68,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.9661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605.2776,0,0,0,0,0,0,
4364,629.3826214958565,8.737683,,,,75,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222.9553,0,0,0,0,0,0,
8750,629.5236691957846,10.796484,,,,74,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4404.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121.6873,0,0,0,0,0,0,0,9242.995,0,0,0,0,0,0,0,0,0,0,0,1477.6941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8976.136,0,0,0,0,0,0,0,0,
4741,633.1516420340067,9.025283,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809.3152,0,0,0,0,0,0,
8935,633.5434625555387,10.690291,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306.941,0,0,0,0,0,0,1062.4779,1280.2677,0,0,0,1153.4064,0,0,1122.7623,0,0,
5868,635.3348189777754,9.5477,,,,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430.4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110.3232,0,0,0,0,0,0,0,0,0,0,0,0,1087.2701,0,
5478,638.4993658098207,9.408767,,,,92,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319.806,0,0,0,0,0,0,
6791,638.5358866889958,9.868983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603.7146,0,0,0,0,0,0,
8559,640.174502733289,10.550083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,641.190944648727,1.1214833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3537,641.2049005902842,7.6628227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.6478,0,0,0,0,0,0,0,0,1023.7213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5311,641.502435590668,9.336142,,,,27,50,[M+H]+,,2,5311;4830,640.4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468.6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6957,643.4544877408188,9.944083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.1506,0,0,0,0,0,0,0,
5287,643.517450791106,9.537476,,,,22,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.6624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958.4602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8515,644.570723486775,10.46528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387.5696,0,0,0,0,0,0,0,0,0,1105.6016,0,0,0,1500.9073,1379.4438,0,0,0,2120.3826,0,0,0,0,0,0,0,0,1697.4877,0,0,0,0,1014.81573,0,0,0,0,1764.6755,1684.9142,0,0,0,0,
1737,645.4945199341286,5.3082294,,,,2,21,[M+H]+,,2,1739;1737,644.4871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671.7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2676.0103,4201.7725,0,0,0,0,0,0,
8127,645.5191962186796,10.350883,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4471.6846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5137,646.4663115042399,9.255366,,,,41,48,[M+Na]+,,2,5137;5153,623.4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.29865,0,0,0,0,0,0,
7520,649.5386643493905,10.1053505,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.5192,0,0,0,0,1002.04694,0,0,0,0,0,0,1040.5564,0,0,0,0,0,1185.3043,1047.1285,0,0,0,0,1610.5139,1161.6936,0,1227.0969,0,0,
8814,650.4603735641065,10.636074,,,,33,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070.2444,0,0,0,0,0,0,0,0,0,0,0,0,1070.8928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5382,650.4997497566704,9.370417,,,,85,52,[M+H]+,,2,5386;5382,649.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3901.9934,0,0,0,0,0,0,
