row ID,row m/z,row retention time,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,MBCe0148.mzML.Peak.area,MBCe0149.mzML.Peak.area,MBCe0150.mzML.Peak.area,MBCe0151.mzML.Peak.area,MBCe0152.mzML.Peak.area,MBCe0154.mzML.Peak.area,MBCe0155.mzML.Peak.area,MBCe0156.mzML.Peak.area,MBCe0157.mzML.Peak.area,MBCe0158.mzML.Peak.area,MBCe0159.mzML.Peak.area,MBCe0162.mzML.Peak.area,MBCe0163.mzML.Peak.area,MBCe0164.mzML.Peak.area,MBCe0165.mzML.Peak.area,MBCe0166.mzML.Peak.area,MBCe0167.mzML.Peak.area,MBCe0168.mzML.Peak.area,MBCe0169.mzML.Peak.area,MBCe0171.mzML.Peak.area,MBCe0172.mzML.Peak.area,MBCe0173.mzML.Peak.area,MBCe0174.mzML.Peak.area,MBCe0175.mzML.Peak.area,MBCe0176.mzML.Peak.area,MBCe0177.mzML.Peak.area,MBCe0178.mzML.Peak.area,MBCe0180.mzML.Peak.area,MBCe0181.mzML.Peak.area,MBCe0182.mzML.Peak.area,MBCe0183.mzML.Peak.area,MBCe0184.mzML.Peak.area,MBCe0185.mzML.Peak.area,MBCe0186.mzML.Peak.area,MBCe0191.mzML.Peak.area,MBCe0192.mzML.Peak.area,MBCe0193.mzML.Peak.area,MBCe0194.mzML.Peak.area,MBCe0195.mzML.Peak.area,MBCe0196.mzML.Peak.area,MBCe0197.mzML.Peak.area,MBCe0198.mzML.Peak.area,MBCe0199.mzML.Peak.area,MBCe0200.mzML.Peak.area,MBCe0201.mzML.Peak.area,MBCe0202.mzML.Peak.area,MBCe0203.mzML.Peak.area,MBCe0204.mzML.Peak.area,MBCe0205.mzML.Peak.area,MBCe0206.mzML.Peak.area,MBCe0207.mzML.Peak.area,MBCe0208.mzML.Peak.area,MBCe0209.mzML.Peak.area,MBCe0210.mzML.Peak.area,MBCe0211.mzML.Peak.area,MBCe0212.mzML.Peak.area,MBCe0213.mzML.Peak.area,MBCe0214.mzML.Peak.area,MBCe0215.mzML.Peak.area,MBCe0216.mzML.Peak.area,MBCe0217.mzML.Peak.area,MBCe0218.mzML.Peak.area,MBCe0219.mzML.Peak.area,MBCe0220.mzML.Peak.area,MBCe0221.mzML.Peak.area,MBCe0222.mzML.Peak.area,MBCe0223.mzML.Peak.area,MBCe0224.mzML.Peak.area,MBCe0225.mzML.Peak.area,MBCe0226.mzML.Peak.area,MBCe0227.mzML.Peak.area,MBCe0228.mzML.Peak.area,MBCe0229.mzML.Peak.area,MBCe0230.mzML.Peak.area,MBCe0231.mzML.Peak.area,MBCe0232.mzML.Peak.area,MBCe0233.mzML.Peak.area,MBCe0234.mzML.Peak.area,MBCe0235.mzML.Peak.area,MBCe0236.mzML.Peak.area,MBCe0237.mzML.Peak.area
4082,338.3421163,9.587841,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,578.2505,841.3231,140.10895,158.39201,185.9706,246.79851,213.94452,287.04248,0,0,441.756,192.6928,0,0,202.8911,194.11536,318.35965,234.7547,295.68054,564.1496,0,0,346.8814,191.22092,412.33594,0,314.73285,367.06833,0,432.39566,0,0,0,292.41992,1792.2776,0,218.14883,0,0,270.00766,0,0,0,0,0,198.20053,464.49258,0,181.47409,67.10543,365.54193,1080.7433,42.373344,0,0,0,119.487915,0,226.19455,165.40779,778.32855,294.3131,187.93222,667.1624,0,706.39716,770.536,0,617.4227,3270.0364,0,0,0,0,338.4604,0,177.12363,0,115.6901
4084,791.4706802,9.616007,Alkaloids,0.707242966,Ornithine alkaloids,0.522476792,Piperidine alkaloids,0.339787871,Amino acids,0.815406144,Amino acids and derivatives,0.91114229,"Amino acids, peptides, and analogues",0.913309515,Carboxylic acids and derivatives,0.961725354,Organic acids and derivatives,0.990255415,141.18974,0,0,0,0,1246.8024,0,0,291.9432,184.32977,0,310.52768,775.7426,0,0,0,102.32538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.3661,1004.19415,0,389.63263,0,0,779.4611,0,0,728.5073,0,0,734.15704,1608.3325,0,0,705.09717,0,0,0,2892.2913,0,0,1862.208,327.23993,0,0,971.42334,87.88508,357.40552,0,413.36545,0,0,0,0,0,0,121.202995,0,0,0,0,175.07996,0,255.17033,215.17035,0
4090,1628.067344,9.6005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.27444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,916.5076934,9.601011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.19403,0,0,0,0,0,0,0,0,0,0,0,241.52806,0,0,0,0,0,0,260.5716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,827.5421478,9.601153,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,646.37885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.7328,0,0,0,0,3847.2395,0,0,635.55225,0,0,0,971.97675,1026.1237,0,950.75665,0,0,0,4193.1636,0,0,1163.284,0,0,0,0,0,628.6653,0,0,0,0,0,0,0,0,0,0,0,1056.8662,0,0,0,0,0,0
4095,828.5449827,9.603284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.53217,0,0,0,0,953.9084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.47647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,639.2822005,9.603609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.55884,0,0,0,0,0,0,0,0,0,417.32764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,631.5878815,9.607483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.61682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4101,381.4091483,9.608774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,100.72652,0,0,0,0,0,0,0,0,116.537415,0,165.08612,0,0,0,0,0,0,0,87.31559,133.49713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,567.4601989,9.648778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,499.04095,261.669,624.5294,354.9114,400.4204,583.84265,644.6446,703.55743,1944.419,2056.3242,1393.9911,1872.9816,952.5343,1935.3187,1722.1061,1322.2898,1805.5052,1563.4808,1984.2926,1536.952,2904.6797,1339.9044,0,0,1869.846,1548.065,2241.911,1322.4836,1628.8954,2419.404,1765.7203,1444.7548,985.7999,1200.5144,462.68317,1025.7286,680.56433,411.33066,370.70963,0,189.33516,713.47406,438.88437,119.596985,562.59265,752.12976,278.32513,501.72217,772.32886,731.76117,379.6237,0,481.29205,0,0,407.2462,497.64124,664.7888,400.48648,168.9931,762.41675,882.322,424.76056,837.9177,1832.5577,1780.7087,1087.4036,703.59125,1401.9364,767.1302,401.61023,1623.9595,1435.4299,142.40317,1690.3439,393.52863,2115.2107,169.0605,3214.7053,2091.5925,1482.6609
4105,746.5537345,9.499122,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,180.28142,0,0,0,0,0,159.68625,0,222.62807,0,0,456.84833,0,228.806,0,133.3008,0,230.78928,0,0,0,0,0,229.75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.96886,0,0,331.94724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,620.4301162,9.613667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,384.02316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4107,733.5441154,9.614233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.4885,0,477.1651,0,0,0,0,0,0,0,0,0,0,0
4108,783.5745757,9.614851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.8523,0,0,0,401.92493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4109,531.3660157,9.618442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.01353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,756.5604224,9.624725,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.09499,0,170.81143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,658.4098374,9.625225,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.9226,0,0,0,0,0,169.06882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,689.517596,9.628484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.54095,0,0,0,0,0,0,0,0,0,0,0,0,0
4115,420.344865,9.630183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.84561,1706.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.34169,0,0,0,0,0,0,0,0,0,0,0,0
4117,553.4441447,9.714965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.28435,89.55347,0,94.16228,138.9728,0,97.91393,137.88936,205.18608,0,0,0,0,0,126.56475,165.91093,0,0,88.009094,236.43011,0,176.97159,163.45831,143.81548
4122,694.5260054,9.638833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.11865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4129,645.4921735,9.650099,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.3946,0,339.67416,0,0,0,0,0,0,0,0,0,0,0
4131,621.5072066,9.6523285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.38943,0,0,0,264.20282,0,0,0,165.14604,0,0,0,171.8714,0,0,257.99408,0,0,0,273.92484,247.0686,0,183.99283,335.5296,0,107.93564,0,0,0,0,0,0,0,0,432.9575,195.15967
4132,551.4289649,9.778181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,378.42072,0,0,201.79852,0,616.3367,315.70374,321.6535,2368.038,2435.7234,2767.8237,1399.4708,2291.6514,2088.0662,2502.7632,944.03937,1458.7557,1892.4452,2377.8098,1001.378,3270.1296,998.0271,0,0,1623.2977,1232.5707,1843.1252,823.6569,1632.458,1531.5588,1044.5197,964.1009,572.48346,1144.5485,498.38547,837.20044,701.3904,752.2528,534.62573,244.46933,138.61562,1343.9249,385.48853,740.9116,739.0635,680.93085,304.43375,0,965.3921,885.4409,792.2956,257.8989,1066.536,0,0,710.9011,572.8684,1308.3173,988.3913,612.4181,1081.9244,1691.6329,0,1104.1208,1833.5245,2178.5496,1193.0962,1746.8015,1397.3474,1670.9333,1374.2914,1826.1625,2053.6848,304.988,628.88995,848.40234,2771.1006,474.89578,2307.4487,2181.3872,2040.1372
4133,753.5473213,9.656333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.81361,0
4134,557.1528328,9.658016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,793.4771685,9.660833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,884.5417191,9.660833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4138,777.5244963,9.66335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.22829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,659.4498203,9.665833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140,654.5728349,9.668034,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.4647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.2207,0,0,0,0,0,0,0,0,0,0,0,0
4142,434.3611252,9.67271,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.58112,96.75206,0,0,0,0,0,248.8722,263.22903,208.59406
4143,767.471203,9.6737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.32024,0,0,0,0,0,0,0,0,0,75.49573,0,0,0,0,176.23578,0,0,0,438.50888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,748.5672581,9.67485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.81433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,601.4656974,9.675972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.789795,0,0,0,0,0,0,0,0,611.02344,0,327.2541,0,0,0,0,0,0,0,0,0,0,0
4147,653.5190485,9.677183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577.6865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,691.5488785,9.677692,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,717.6464,363.78314,267.76196,603.3247,147.2731,296.29538,483.83246,821.58636,866.2647,464.08856,735.9943,1171.7041,653.9502,784.4766,0,0,957.2649,447.36777,488.86407,974.75085,0,807.6129,494.17798,1306.6808,0,1171.3868,421.10873,440.198,0,0,80.308365,0,0,147.63986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.449646,0,0,0,0,0,122.55614,0,0,157.26414,0,0,0,179.14621,0,77.90177
4151,579.3669387,9.679344,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.57637,266.54263,276.54874,259.42245,324.2756,370.40674,258.37006,0,0,0,0,0,200.39337,0,268.58243,171.43224,0,0,113.735855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,647.4287667,9.681833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.8621,0,0,0,0,0,0,0,0,0,0,0,0
4156,728.5228235,9.682534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4157,750.504929,9.682534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,748.534841,9.689401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.46046,0,0,0,0,0,0
4162,557.439271,9.690599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.773,0,288.13934,0,0,0,0,0,0,0,0,0,0,0
4163,565.2814711,9.692896,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,254.97089,82.81523,0,266.32608,252.68956,355.2427,779.67395,451.0384,255.20467,555.00385,0,0,0,0,0,128.72617,0,0,0,133.06003,0,0,265.38226,0,169.7771,256.36346,208.21466,0,0,791.1089,261.6963,0,0,0,1917.5806,0,0,326.37097,0,0,277.48938,0,689.4925,0,792.43494,0,0,0,5114.375,0,0,1534.8217,0,0,0,0,0,881.7755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,628.1738526,9.694792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.5272,382.33255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,660.1642312,9.696016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.01799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,806.6114608,9.69635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.48213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,718.5236651,9.699064,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.92603,276.2566,0,334.35574,0,0,725.3678,0,0,1101.5719,190.24832,0,169.67761,249.1937,320.5788,180.90887,0,0,0,0,359.9612,0,0,0,0,0,0,0,0,0,0,0,0,286.9843,0,0,0,0,0,0,0,469.04916,0,0,0,0,0,0
4171,571.2317633,9.700133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,138.23297,0,105.765625,138.96292,77.18269,111.02715,178.27711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,551.3928679,9.702017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.27916,0,0,0,0,0,0,0,0,0,0,0,0
4173,797.5502753,9.703016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,424.3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,537.3108316,9.703391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,123.235985,0,0,193.8709,76.1207,0,230.66235,246.865,0,164.56918,114.52578,0,221.79271,0,0,0,68.975464,0,0,0,0,0,0,0,107.85426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.58845,0,0,0,0,0,0,124.57094,116.27159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
